"D6","13","Bay","2010",1300179,"CAPTAIN ANDERSON'S","5551 N LAGOON DR","PANAMA CITY BCH","324087915",2498672,1,"Food","Routine - Food","Warning Issued","05/10/2016",,,8,4,1,3,"Y",0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130326,5606860
"D6","13","Bay","2010",1300206,"FUNLAND LUNCH","14510 W HWY 98","PANAMA CITY BCH","32413",2494042,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/28/2015",,,6,0,1,5,"Y",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130388,5597307
"D6","13","Bay","2010",1300209,"OMELET HOUSE","4924 THOMAS DR","PANAMA CITY BCH","324086920",2572584,1,"Food","Routine - Food","Inspection Completed - No Further Action","05/25/2016",,,7,0,2,5,"Y",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130397,5813182
"D6","13","Bay","2010",1300209,"OMELET HOUSE","4924 THOMAS DR","PANAMA CITY BCH","324086920",2498673,1,"Food","Routine - Food","Inspection Completed - No Further Action","01/08/2016",,,3,0,0,3,"Y",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2130397,5606861
"D6","13","Bay","2010",1300227,"THOMAS DONUT & SNACK SHOP","19212 W HWY 98A","PANAMA CITY","32413",2494043,1,"Food","Routine - Food","Inspection Completed - No Further Action","08/04/2015",,,7,1,1,5,"Y",0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2130446,5597309
"D6","13","Bay","2010",1300227,"THOMAS DONUT & SNACK SHOP","19210 FRONT BEACH RD","PANAMA CITY BEACH","32413",2541263,1,"Food","Food-Licensing Inspection","Inspection Completed - No Further Action","08/20/2015",,,5,0,1,4,"Y",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6196314,5699901
"D6","13","Bay","2010",1300237,"BISHOP'S BUFFET","12628 FRONT BEACH RD","PANAMA CITY BEACH","32407",2504407,1,"Food","Routine - Food","Inspection Completed - No Further Action","07/17/2015",,,12,2,5,5,"Y",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3343269,5617068
"D6","13","Bay","2010",1300237,"BISHOP'S BUFFET","12628 FRONT BEACH RD","PANAMA CITY BEACH","32407",2538373,1,"Food","Routine - Food","Inspection Completed - No Further Action","03/10/2016",,,8,2,1,5,"Y",0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343269,5690574
"D6","13","Bay","2010",1300237,"BISHOP'S BUFFET","12628 FRONT BEACH RD","PANAMA CITY BEACH","32407",2582886,1,"Food","Complaint Full","Inspection Completed - No Further Action","05/20/2016",,,10,3,1,6,"Y",1,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3343269,5889246
"D6","13","Bay","2010",1300240,"BOWLARAMA LANES","2300 W 15 ST","PANAMA CITY","32401",2513104,1,"Food","Routine - Food","Inspection Completed - No Further Action","03/28/2016",,,2,1,0,1,"Y",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4236302,5629647
"D6","13","Bay","2010",1300242,"HOUSE OF CHAN","1518 W 15 ST","PANAMA CITY","32401",2515242,1,"Food","Routine - Food","Inspection Completed - No Further Action","02/03/2016",,,19,3,3,13,"Y",0,0,1,0,1,0,0,4,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4406898,5632816
